iter	Passed	Remaining
15126	113974	36715
15127	113982	36708
15128	113992	36701
15129	114001	36694
15130	114009	36687
15131	114018	36679
15132	114026	36672
15133	114035	36665
15134	114044	36658
15135	114053	36651
15136	114061	36644
15137	114069	36636
15138	114078	36629
15139	114086	36622
15140	114094	36614
15141	114102	36607
15142	114111	36600
15143	114119	36593
15144	114127	36585
15145	114135	36578
15146	114143	36570
15147	114150	36563
15148	114158	36555
15149	114165	36547
15150	114172	36540
15151	114180	36532
15152	114187	36525
15153	114193	36517
15154	114201	36509
15155	114208	36502
15156	114216	36494
15157	114223	36486
15158	114230	36479
15159	114237	36471
15160	114245	36464
15161	114252	36456
15162	114259	36448
15163	114266	36441
15164	114274	36433
15165	114281	36425
15166	114288	36418
15167	114295	36410
15168	114302	36402
15169	114310	36395
15170	114317	36387
15171	114324	36380
15172	114331	36372
15173	114339	36365
15174	114347	36357
15175	114354	36349
15176	114360	36342
15177	114367	36334
15178	114375	36326
15179	114382	36319
15180	114389	36311
15181	114396	36303
15182	114403	36295
15183	114410	36288
15184	114417	36280
15185	114424	36272
15186	114432	36265
15187	114439	36257
15188	114446	36250
15189	114454	36242
15190	114461	36234
15191	114468	36227
15192	114475	36219
15193	114483	36212
15194	114490	36204
15195	114497	36196
15196	114505	36189
15197	114512	36181
15198	114519	36174
15199	114526	36166
15200	114533	36158
15201	114541	36151
15202	114548	36143
15203	114555	36135
15204	114562	36128
15205	114569	36120
15206	114576	36112
15207	114583	36105
15208	114591	36097
15209	114599	36090
15210	114606	36082
15211	114613	36074
15212	114620	36067
15213	114627	36059
15214	114634	36051
15215	114642	36044
15216	114649	36036
15217	114656	36028
15218	114663	36021
15219	114671	36013
15220	114678	36006
15221	114687	35998
15222	114695	35991
15223	114704	35984
15224	114713	35977
15225	114722	35970
15226	114730	35963
15227	114739	35956
15228	114747	35948
15229	114755	35941
15230	114764	35934
15231	114773	35926
15232	114781	35919
15233	114789	35912
15234	114797	35904
15235	114806	35897
15236	114815	35890
15237	114823	35883
15238	114831	35875
15239	114840	35868
15240	114848	35861
15241	114856	35854
15242	114864	35846
15243	114873	35839
15244	114882	35832
15245	114890	35824
15246	114898	35817
15247	114906	35810
15248	114914	35803
15249	114922	35795
15250	114931	35788
15251	114940	35781
15252	114949	35774
15253	114957	35766
15254	114965	35759
15255	114974	35752
15256	114983	35745
15257	114991	35738
15258	115000	35730
15259	115009	35723
15260	115017	35716
15261	115026	35709
15262	115035	35702
15263	115044	35695
15264	115053	35688
15265	115062	35680
15266	115071	35673
15267	115079	35666
15268	115087	35659
15269	115094	35651
15270	115103	35644
15271	115111	35636
15272	115118	35629
15273	115126	35621
15274	115134	35614
15275	115142	35607
15276	115149	35599
15277	115157	35591
15278	115165	35584
15279	115173	35577
15280	115180	35569
15281	115188	35562
15282	115196	35554
15283	115205	35547
15284	115213	35540
15285	115220	35532
15286	115228	35525
15287	115236	35517
15288	115244	35510
15289	115251	35502
15290	115258	35494
15291	115266	35487
15292	115274	35480
15293	115282	35472
15294	115290	35465
15295	115297	35457
15296	115305	35450
15297	115313	35442
15298	115320	35435
15299	115328	35427
15300	115337	35420
15301	115346	35413
15302	115354	35406
15303	115362	35398
15304	115372	35391
15305	115381	35384
15306	115389	35377
15307	115400	35370
15308	115408	35363
15309	115417	35356
15310	115425	35348
15311	115435	35342
15312	115443	35334
15313	115451	35327
15314	115459	35320
15315	115468	35313
15316	115477	35306
15317	115485	35298
15318	115494	35291
15319	115502	35284
15320	115511	35276
15321	115519	35269
15322	115527	35262
15323	115536	35254
15324	115544	35247
15325	115551	35239
15326	115560	35232
15327	115568	35225
15328	115576	35218
15329	115585	35210
15330	115593	35203
15331	115602	35196
15332	115610	35189
15333	115619	35181
15334	115628	35174
15335	115637	35167
15336	115645	35160
15337	115654	35153
15338	115663	35146
15339	115671	35138
15340	115679	35131
15341	115687	35124
15342	115696	35117
15343	115705	35109
15344	115713	35102
15345	115722	35095
15346	115731	35088
15347	115740	35081
15348	115748	35073
15349	115756	35066
15350	115766	35059
15351	115774	35052
15352	115782	35044
15353	115790	35037
15354	115798	35029
15355	115806	35022
15356	115812	35014
15357	115819	35006
15358	115826	34999
15359	115835	34991
15360	115842	34984
15361	115849	34976
15362	115857	34969
15363	115865	34961
15364	115872	34954
15365	115880	34946
15366	115887	34938
15367	115894	34931
15368	115902	34923
15369	115909	34916
15370	115915	34908
15371	115923	34900
15372	115931	34893
15373	115937	34885
15374	115944	34877
15375	115951	34869
15376	115958	34862
15377	115965	34854
15378	115973	34847
15379	115980	34839
15380	115987	34831
15381	115995	34824
15382	116001	34816
15383	116009	34808
15384	116015	34801
15385	116022	34793
15386	116029	34785
15387	116036	34777
15388	116043	34770
15389	116050	34762
15390	116057	34754
15391	116065	34747
15392	116072	34739
15393	116080	34732
15394	116087	34724
15395	116096	34717
15396	116103	34709
15397	116110	34702
15398	116117	34694
15399	116124	34686
15400	116132	34678
15401	116139	34671
15402	116145	34663
15403	116152	34655
15404	116159	34648
15405	116167	34640
15406	116175	34633
15407	116181	34625
15408	116188	34617
15409	116196	34610
15410	116203	34602
15411	116211	34594
15412	116218	34587
15413	116225	34579
15414	116232	34571
15415	116240	34564
15416	116246	34556
15417	116253	34548
15418	116262	34541
15419	116269	34533
15420	116276	34526
15421	116283	34518
15422	116290	34510
15423	116298	34503
15424	116305	34495
15425	116312	34488
15426	116319	34480
15427	116327	34473
15428	116334	34465
15429	116341	34457
15430	116349	34450
15431	116356	34442
15432	116364	34435
15433	116371	34427
15434	116377	34419
15435	116384	34411
15436	116392	34404
15437	116399	34396
15438	116406	34388
15439	116413	34381
15440	116420	34373
15441	116427	34365
15442	116434	34358
15443	116441	34350
15444	116448	34342
15445	116455	34334
15446	116462	34327
15447	116469	34319
15448	116477	34312
15449	116484	34304
15450	116491	34296
15451	116498	34289
15452	116505	34281
15453	116512	34273
15454	116519	34265
15455	116527	34258
15456	116533	34250
15457	116540	34242
15458	116547	34235
15459	116555	34227
15460	116562	34220
15461	116569	34212
15462	116577	34204
15463	116584	34197
15464	116591	34189
15465	116599	34182
15466	116606	34174
15467	116613	34166
15468	116620	34159
15469	116627	34151
15470	116634	34143
15471	116641	34136
15472	116648	34128
15473	116654	34120
15474	116661	34112
15475	116668	34105
15476	116675	34097
15477	116682	34089
15478	116690	34082
15479	116697	34074
15480	116704	34066
15481	116711	34059
15482	116718	34051
15483	116725	34043
15484	116732	34035
15485	116739	34028
15486	116746	34020
15487	116753	34012
15488	116761	34005
15489	116767	33997
15490	116775	33990
15491	116782	33982
15492	116790	33974
15493	116797	33967
15494	116804	33959
15495	116811	33951
15496	116817	33944
15497	116825	33936
15498	116833	33928
15499	116840	33921
15500	116847	33913
15501	116854	33906
15502	116862	33898
15503	116869	33890
15504	116875	33882
15505	116882	33875
15506	116889	33867
15507	116897	33860
15508	116904	33852
15509	116910	33844
15510	116917	33836
15511	116925	33829
15512	116932	33821
15513	116938	33813
15514	116945	33805
15515	116951	33798
15516	116959	33790
15517	116966	33782
15518	116973	33775
15519	116979	33767
15520	116986	33759
15521	116994	33752
15522	117001	33744
15523	117008	33736
15524	117014	33728
15525	117022	33721
15526	117029	33713
15527	117036	33705
15528	117042	33698
15529	117049	33690
15530	117058	33683
15531	117066	33675
15532	117073	33668
15533	117080	33660
15534	117088	33653
15535	117095	33645
15536	117102	33637
15537	117109	33629
15538	117116	33622
15539	117123	33614
15540	117130	33606
15541	117137	33599
15542	117144	33591
15543	117152	33584
15544	117159	33576
15545	117165	33568
15546	117172	33560
15547	117179	33553
15548	117187	33545
15549	117194	33537
15550	117201	33530
15551	117208	33522
15552	117216	33515
15553	117223	33507
15554	117230	33499
15555	117237	33492
15556	117244	33484
15557	117253	33477
15558	117261	33469
15559	117270	33462
15560	117278	33455
15561	117287	33448
15562	117295	33440
15563	117303	33433
15564	117312	33426
15565	117320	33419
15566	117329	33411
15567	117337	33404
15568	117346	33397
15569	117354	33389
15570	117362	33382
15571	117370	33375
15572	117378	33367
15573	117386	33360
15574	117394	33352
15575	117402	33345
15576	117409	33337
15577	117417	33330
15578	117424	33322
15579	117432	33315
15580	117438	33307
15581	117446	33299
15582	117453	33292
15583	117459	33284
15584	117466	33276
15585	117473	33268
15586	117481	33261
15587	117488	33253
15588	117495	33245
15589	117502	33238
15590	117509	33230
15591	117516	33222
15592	117523	33215
15593	117530	33207
15594	117536	33199
15595	117544	33192
15596	117551	33184
15597	117559	33176
15598	117566	33169
15599	117573	33161
15600	117581	33154
15601	117588	33146
15602	117595	33139
15603	117602	33131
15604	117610	33123
15605	117618	33116
15606	117625	33108
15607	117632	33101
15608	117639	33093
15609	117647	33086
15610	117654	33078
15611	117661	33070
15612	117668	33062
15613	117676	33055
15614	117683	33047
15615	117689	33040
15616	117696	33032
15617	117703	33024
15618	117711	33017
15619	117718	33009
15620	117725	33001
15621	117731	32993
15622	117738	32986
15623	117745	32978
15624	117753	32970
15625	117760	32963
15626	117767	32955
15627	117774	32947
15628	117781	32940
15629	117790	32933
15630	117797	32925
15631	117804	32917
15632	117812	32910
15633	117820	32902
15634	117827	32895
15635	117835	32887
15636	117843	32880
15637	117850	32872
15638	117857	32864
15639	117863	32857
15640	117870	32849
15641	117878	32841
15642	117885	32834
15643	117891	32826
15644	117899	32818
15645	117905	32811
15646	117913	32803
15647	117920	32795
15648	117927	32788
15649	117934	32780
15650	117941	32772
15651	117948	32765
15652	117955	32757
15653	117962	32749
15654	117969	32742
15655	117976	32734
15656	117983	32726
15657	117990	32719
15658	117997	32711
15659	118004	32703
15660	118012	32696
15661	118019	32688
15662	118026	32680
15663	118034	32673
15664	118042	32665
15665	118048	32658
15666	118055	32650
15667	118062	32642
15668	118070	32635
15669	118077	32627
15670	118084	32619
15671	118092	32612
15672	118099	32604
15673	118109	32597
15674	118117	32590
15675	118125	32583
15676	118132	32575
15677	118141	32568
15678	118150	32561
15679	118158	32553
15680	118166	32546
15681	118176	32539
15682	118184	32532
15683	118192	32524
15684	118202	32517
15685	118211	32510
15686	118220	32503
15687	118228	32496
15688	118238	32489
15689	118247	32482
15690	118256	32475
15691	118265	32467
15692	118273	32460
15693	118282	32453
15694	118289	32445
15695	118296	32437
15696	118303	32430
15697	118310	32422
15698	118317	32414
15699	118324	32407
15700	118330	32399
15701	118337	32391
15702	118345	32384
15703	118352	32376
15704	118359	32368
15705	118366	32361
15706	118374	32353
15707	118381	32346
15708	118388	32338
15709	118395	32330
15710	118402	32323
15711	118410	32315
15712	118418	32308
15713	118425	32300
15714	118431	32292
15715	118440	32285
15716	118447	32277
15717	118453	32270
15718	118460	32262
15719	118467	32254
15720	118475	32247
15721	118483	32239
15722	118490	32231
15723	118497	32224
15724	118504	32216
15725	118513	32209
15726	118520	32201
15727	118527	32194
15728	118535	32186
15729	118544	32179
15730	118552	32172
15731	118559	32164
15732	118566	32156
15733	118574	32149
15734	118581	32141
15735	118588	32133
15736	118595	32126
15737	118602	32118
15738	118609	32111
15739	118617	32103
15740	118623	32095
15741	118631	32088
15742	118638	32080
15743	118646	32073
15744	118653	32065
15745	118661	32057
15746	118668	32050
15747	118677	32043
15748	118684	32035
15749	118691	32027
15750	118700	32020
15751	118708	32013
15752	118715	32005
15753	118722	31997
15754	118730	31990
15755	118738	31983
15756	118746	31975
15757	118753	31968
15758	118761	31960
15759	118768	31952
15760	118776	31945
15761	118783	31937
15762	118791	31930
15763	118798	31922
15764	118806	31915
15765	118814	31908
15766	118822	31900
15767	118829	31892
15768	118836	31885
15769	118844	31877
15770	118851	31869
15771	118858	31862
15772	118868	31855
15773	118876	31848
15774	118884	31840
15775	118892	31833
15776	118899	31825
15777	118908	31818
15778	118915	31810
15779	118922	31803
15780	118929	31795
15781	118936	31787
15782	118943	31780
15783	118950	31772
15784	118957	31764
15785	118964	31756
15786	118971	31749
15787	118978	31741
15788	118985	31733
15789	118992	31726
15790	118998	31718
15791	119007	31711
15792	119016	31703
15793	119023	31696
15794	119032	31689
15795	119041	31682
15796	119050	31674
15797	119058	31667
15798	119067	31660
15799	119076	31653
15800	119084	31645
15801	119093	31638
15802	119102	31631
15803	119111	31624
15804	119120	31617
15805	119129	31609
15806	119138	31602
15807	119146	31595
15808	119154	31588
15809	119163	31580
15810	119171	31573
15811	119179	31566
15812	119187	31558
15813	119196	31551
15814	119205	31544
15815	119213	31537
15816	119222	31529
15817	119230	31522
15818	119239	31515
15819	119247	31507
15820	119256	31500
15821	119265	31493
15822	119274	31486
15823	119282	31479
15824	119291	31471
15825	119301	31464
15826	119309	31457
15827	119318	31450
15828	119327	31443
15829	119336	31436
15830	119344	31428
15831	119352	31421
15832	119361	31414
15833	119370	31407
15834	119378	31399
15835	119386	31392
15836	119393	31384
15837	119400	31376
15838	119408	31369
15839	119415	31361
15840	119422	31354
15841	119429	31346
15842	119437	31338
15843	119444	31331
15844	119451	31323
15845	119458	31315
15846	119466	31308
15847	119473	31300
15848	119480	31292
15849	119486	31285
15850	119494	31277
15851	119501	31270
15852	119508	31262
15853	119515	31254
15854	119522	31246
15855	119529	31239
15856	119536	31231
15857	119543	31223
15858	119550	31216
15859	119557	31208
15860	119564	31200
15861	119571	31193
15862	119578	31185
15863	119585	31177
15864	119592	31170
15865	119599	31162
15866	119606	31154
15867	119613	31147
15868	119620	31139
15869	119627	31131
15870	119634	31124
15871	119641	31116
15872	119648	31108
15873	119655	31101
15874	119663	31093
15875	119670	31086
15876	119677	31078
15877	119684	31070
15878	119691	31062
15879	119699	31055
15880	119706	31047
15881	119712	31040
15882	119720	31032
15883	119727	31024
15884	119734	31017
15885	119741	31009
15886	119749	31001
15887	119756	30994
15888	119763	30986
15889	119773	30979
15890	119780	30972
15891	119789	30964
15892	119798	30957
15893	119807	30950
15894	119815	30943
15895	119823	30935
15896	119832	30928
15897	119839	30921
15898	119848	30913
15899	119857	30906
15900	119865	30899
15901	119874	30892
15902	119882	30884
15903	119890	30877
15904	119900	30870
15905	119907	30862
15906	119916	30855
15907	119923	30847
15908	119933	30840
15909	119941	30833
15910	119949	30826
15911	119957	30818
15912	119966	30811
15913	119974	30804
15914	119981	30796
15915	119990	30789
15916	119998	30781
15917	120005	30774
15918	120012	30766
15919	120019	30758
15920	120026	30751
15921	120033	30743
15922	120040	30735
15923	120047	30728
15924	120054	30720
15925	120061	30712
15926	120069	30705
15927	120077	30697
15928	120084	30690
15929	120090	30682
15930	120098	30674
15931	120105	30667
15932	120112	30659
15933	120119	30651
15934	120127	30644
15935	120134	30636
15936	120141	30629
15937	120148	30621
15938	120155	30613
15939	120164	30606
15940	120171	30598
15941	120178	30591
15942	120186	30583
15943	120193	30576
15944	120200	30568
15945	120207	30560
15946	120214	30553
15947	120221	30545
15948	120228	30537
15949	120235	30530
15950	120243	30522
15951	120251	30515
15952	120258	30507
15953	120267	30500
15954	120274	30492
15955	120281	30485
15956	120290	30477
15957	120298	30470
15958	120306	30462
15959	120313	30455
15960	120321	30447
15961	120329	30440
15962	120336	30432
15963	120343	30425
15964	120351	30417
15965	120360	30410
15966	120367	30402
15967	120375	30395
15968	120382	30387
15969	120390	30380
15970	120398	30372
15971	120405	30365
15972	120412	30357
15973	120419	30349
15974	120427	30342
15975	120435	30334
15976	120442	30327
15977	120450	30319
15978	120457	30312
15979	120464	30304
15980	120472	30297
15981	120480	30289
15982	120488	30282
15983	120495	30274
15984	120502	30266
15985	120509	30259
15986	120516	30251
15987	120523	30244
15988	120531	30236
15989	120539	30229
15990	120546	30221
15991	120553	30213
15992	120561	30206
15993	120569	30198
15994	120576	30191
15995	120583	30183
15996	120591	30176
15997	120599	30168
15998	120606	30161
15999	120613	30153
16000	120620	30145
16001	120627	30138
16002	120634	30130
16003	120641	30122
16004	120648	30115
16005	120655	30107
16006	120662	30099
16007	120669	30092
16008	120677	30084
16009	120684	30076
16010	120692	30069
16011	120700	30061
16012	120707	30054
16013	120714	30046
16014	120721	30039
16015	120729	30031
16016	120736	30023
16017	120742	30016
16018	120750	30008
16019	120758	30001
16020	120766	29993
16021	120774	29986
16022	120782	29978
16023	120790	29971
16024	120797	29963
16025	120804	29956
16026	120811	29948
16027	120818	29940
16028	120826	29933
16029	120834	29926
16030	120842	29918
16031	120849	29910
16032	120857	29903
16033	120864	29895
16034	120871	29888
16035	120877	29880
16036	120886	29872
16037	120893	29865
16038	120900	29857
16039	120907	29849
16040	120914	29842
16041	120921	29834
16042	120929	29827
16043	120936	29819
16044	120943	29811
16045	120950	29804
16046	120957	29796
16047	120965	29789
16048	120972	29781
16049	120979	29773
16050	120986	29766
16051	120993	29758
16052	121001	29750
16053	121007	29743
16054	121014	29735
16055	121021	29727
16056	121028	29720
16057	121035	29712
16058	121041	29704
16059	121048	29696
16060	121056	29689
16061	121063	29681
16062	121070	29673
16063	121077	29666
16064	121085	29658
16065	121093	29651
16066	121101	29644
16067	121109	29636
16068	121116	29628
16069	121124	29621
16070	121131	29614
16071	121139	29606
16072	121147	29599
16073	121155	29591
16074	121163	29584
16075	121170	29576
16076	121178	29569
16077	121186	29561
16078	121193	29554
16079	121200	29546
16080	121207	29538
16081	121214	29531
16082	121222	29523
16083	121230	29516
16084	121237	29508
16085	121243	29500
16086	121250	29493
16087	121258	29485
16088	121265	29477
16089	121272	29470
16090	121280	29462
16091	121288	29455
16092	121295	29447
16093	121302	29440
16094	121309	29432
16095	121316	29424
16096	121324	29417
16097	121331	29409
16098	121338	29401
16099	121345	29394
16100	121352	29386
16101	121359	29378
16102	121366	29371
16103	121373	29363
16104	121380	29355
16105	121388	29348
16106	121395	29340
16107	121402	29333
16108	121409	29325
16109	121416	29317
16110	121424	29310
16111	121430	29302
16112	121437	29294
16113	121446	29287
16114	121454	29280
16115	121461	29272
16116	121468	29264
16117	121476	29257
16118	121483	29249
16119	121491	29242
16120	121498	29234
16121	121505	29227
16122	121512	29219
16123	121521	29212
16124	121528	29204
16125	121535	29196
16126	121542	29189
16127	121551	29181
16128	121558	29174
16129	121566	29166
16130	121573	29159
16131	121581	29151
16132	121588	29144
16133	121595	29136
16134	121602	29128
16135	121609	29121
16136	121617	29113
16137	121624	29106
16138	121631	29098
16139	121638	29090
16140	121646	29083
16141	121654	29075
16142	121661	29068
16143	121668	29060
16144	121675	29052
16145	121682	29045
16146	121689	29037
16147	121696	29029
16148	121703	29022
16149	121710	29014
16150	121717	29007
16151	121724	28999
16152	121732	28991
16153	121738	28983
16154	121746	28976
16155	121753	28968
16156	121760	28961
16157	121768	28953
16158	121775	28946
16159	121782	28938
16160	121790	28930
16161	121797	28923
16162	121805	28915
16163	121811	28908
16164	121819	28900
16165	121827	28893
16166	121835	28885
16167	121842	28878
16168	121850	28870
16169	121858	28863
16170	121865	28855
16171	121872	28847
16172	121879	28840
16173	121888	28832
16174	121895	28825
16175	121903	28817
16176	121910	28810
16177	121917	28802
16178	121924	28795
16179	121931	28787
16180	121939	28779
16181	121946	28772
16182	121953	28764
16183	121960	28756
16184	121967	28749
16185	121975	28741
16186	121982	28734
16187	121989	28726
16188	121997	28719
16189	122006	28711
16190	122014	28704
16191	122022	28697
16192	122030	28689
16193	122038	28682
16194	122046	28674
16195	122054	28667
16196	122062	28659
16197	122070	28652
16198	122078	28645
16199	122087	28637
16200	122095	28630
16201	122103	28622
16202	122111	28615
16203	122120	28608
16204	122128	28600
16205	122136	28593
16206	122145	28586
16207	122153	28578
16208	122161	28571
16209	122169	28564
16210	122177	28556
16211	122185	28549
16212	122191	28541
16213	122198	28533
16214	122205	28525
16215	122212	28518
16216	122220	28510
16217	122227	28503
16218	122234	28495
16219	122241	28487
16220	122249	28480
16221	122256	28472
16222	122262	28464
16223	122270	28457
16224	122277	28449
16225	122285	28442
16226	122292	28434
16227	122299	28427
16228	122307	28419
16229	122316	28412
16230	122324	28404
16231	122331	28397
16232	122338	28389
16233	122345	28382
16234	122352	28374
16235	122359	28366
16236	122366	28359
16237	122374	28351
16238	122381	28343
16239	122388	28336
16240	122395	28328
16241	122401	28320
16242	122409	28313
16243	122416	28305
16244	122424	28298
16245	122431	28290
16246	122438	28282
16247	122446	28275
16248	122455	28268
16249	122464	28260
16250	122472	28253
16251	122481	28246
16252	122489	28238
16253	122497	28231
16254	122505	28224
16255	122514	28216
16256	122523	28209
16257	122531	28202
16258	122539	28194
16259	122548	28187
16260	122556	28180
16261	122566	28173
16262	122574	28165
16263	122583	28158
16264	122591	28151
16265	122599	28143
16266	122607	28136
16267	122615	28128
16268	122622	28121
16269	122629	28113
16270	122636	28105
16271	122643	28098
16272	122651	28090
16273	122658	28083
16274	122665	28075
16275	122672	28067
16276	122680	28060
16277	122687	28052
16278	122693	28044
16279	122701	28037
16280	122708	28029
16281	122715	28022
16282	122723	28014
16283	122730	28006
16284	122737	27999
16285	122744	27991
16286	122751	27984
16287	122758	27976
16288	122765	27968
16289	122772	27961
16290	122780	27953
16291	122786	27945
16292	122793	27938
16293	122800	27930
16294	122807	27922
16295	122814	27915
16296	122821	27907
16297	122828	27899
16298	122835	27892
16299	122842	27884
16300	122850	27876
16301	122857	27869
16302	122864	27861
16303	122871	27854
16304	122878	27846
16305	122885	27838
16306	122892	27831
16307	122899	27823
16308	122906	27815
16309	122913	27808
16310	122920	27800
16311	122928	27792
16312	122934	27785
16313	122942	27777
16314	122949	27770
16315	122956	27762
16316	122963	27754
16317	122970	27747
16318	122977	27739
16319	122985	27731
16320	122991	27724
16321	122999	27716
16322	123005	27708
16323	123014	27701
16324	123021	27693
16325	123029	27686
16326	123036	27678
16327	123044	27671
16328	123052	27663
16329	123060	27656
16330	123068	27649
16331	123076	27641
16332	123083	27634
16333	123091	27626
16334	123099	27619
16335	123106	27611
16336	123114	27604
16337	123122	27596
16338	123129	27589
16339	123137	27581
16340	123145	27574
16341	123153	27566
16342	123160	27559
16343	123167	27551
16344	123175	27544
16345	123183	27536
16346	123190	27528
16347	123198	27521
16348	123205	27513
16349	123213	27506
16350	123220	27498
16351	123227	27491
16352	123235	27483
16353	123244	27476
16354	123251	27468
16355	123260	27461
16356	123269	27454
16357	123278	27447
16358	123286	27439
16359	123295	27432
16360	123304	27425
16361	123313	27418
16362	123322	27410
16363	123331	27403
16364	123340	27396
16365	123348	27389
16366	123357	27381
16367	123365	27374
16368	123375	27367
16369	123384	27360
16370	123393	27352
16371	123402	27345
16372	123411	27338
16373	123419	27331
16374	123428	27323
16375	123435	27316
16376	123442	27308
16377	123449	27300
16378	123457	27293
16379	123464	27285
16380	123471	27278
16381	123478	27270
16382	123485	27262
16383	123492	27255
16384	123514	27250
16385	123522	27243
16386	123529	27235
16387	123535	27227
16388	123542	27220
16389	123549	27212
16390	123556	27204
16391	123564	27197
16392	123572	27189
16393	123579	27182
16394	123586	27174
16395	123593	27167
16396	123601	27159
16397	123608	27151
16398	123616	27144
16399	123623	27136
16400	123632	27129
16401	123639	27122
16402	123647	27114
16403	123655	27107
16404	123662	27099
16405	123670	27092
16406	123677	27084
16407	123684	27076
16408	123691	27069
16409	123698	27061
16410	123706	27053
16411	123713	27046
16412	123720	27038
16413	123727	27030
16414	123734	27023
16415	123742	27015
16416	123749	27008
16417	123757	27000
16418	123764	26993
16419	123771	26985
16420	123778	26977
16421	123786	26970
16422	123794	26962
16423	123801	26955
16424	123809	26947
16425	123816	26940
16426	123822	26932
16427	123830	26924
16428	123838	26917
16429	123846	26910
16430	123853	26902
16431	123860	26894
16432	123867	26887
16433	123875	26879
16434	123882	26872
16435	123890	26864
16436	123896	26856
16437	123904	26849
16438	123912	26841
16439	123919	26834
16440	123926	26826
16441	123933	26818
16442	123941	26811
16443	123948	26803
16444	123955	26795
16445	123962	26788
16446	123970	26780
16447	123977	26773
16448	123983	26765
16449	123991	26757
16450	123997	26750
16451	124005	26742
16452	124012	26735
16453	124019	26727
16454	124027	26719
16455	124033	26712
16456	124041	26704
16457	124048	26697
16458	124055	26689
16459	124062	26681
16460	124070	26674
16461	124077	26666
16462	124085	26659
16463	124092	26651
16464	124099	26643
16465	124108	26636
16466	124115	26629
16467	124123	26621
16468	124130	26613
16469	124137	26606
16470	124145	26598
16471	124152	26591
16472	124160	26583
16473	124168	26576
16474	124175	26568
16475	124183	26561
16476	124190	26553
16477	124198	26546
16478	124206	26538
16479	124213	26531
16480	124220	26523
16481	124228	26515
16482	124237	26508
16483	124244	26501
16484	124251	26493
16485	124259	26485
16486	124267	26478
16487	124274	26470
16488	124281	26463
16489	124289	26455
16490	124296	26448
16491	124304	26440
16492	124311	26432
16493	124318	26425
16494	124325	26417
16495	124333	26410
16496	124341	26402
16497	124348	26395
16498	124356	26387
16499	124363	26380
16500	124370	26372
16501	124377	26364
16502	124385	26357
16503	124392	26349
16504	124401	26342
16505	124410	26335
16506	124418	26327
16507	124425	26320
16508	124432	26312
16509	124439	26304
16510	124447	26297
16511	124454	26289
16512	124461	26282
16513	124469	26274
16514	124476	26267
16515	124483	26259
16516	124490	26251
16517	124499	26244
16518	124506	26236
16519	124513	26229
16520	124522	26221
16521	124529	26214
16522	124536	26206
16523	124543	26199
16524	124550	26191
16525	124557	26183
16526	124564	26176
16527	124571	26168
16528	124578	26160
16529	124586	26153
16530	124593	26145
16531	124601	26138
16532	124609	26130
16533	124617	26123
16534	124624	26115
16535	124633	26108
16536	124639	26100
16537	124646	26093
16538	124653	26085
16539	124660	26077
16540	124668	26070
16541	124675	26062
16542	124683	26055
16543	124690	26047
16544	124698	26040
16545	124705	26032
16546	124711	26024
16547	124718	26016
16548	124725	26009
16549	124732	26001
16550	124739	25994
16551	124746	25986
16552	124753	25978
16553	124760	25971
16554	124768	25963
16555	124775	25956
16556	124782	25948
16557	124789	25940
16558	124797	25933
16559	124804	25925
16560	124811	25917
16561	124818	25910
16562	124825	25902
16563	124832	25894
16564	124839	25887
16565	124847	25879
16566	124853	25872
16567	124860	25864
16568	124868	25857
16569	124876	25849
16570	124883	25841
16571	124890	25834
16572	124898	25826
16573	124905	25819
16574	124912	25811
16575	124919	25803
16576	124926	25796
16577	124933	25788
16578	124941	25781
16579	124948	25773
16580	124955	25765
16581	124964	25758
16582	124972	25751
16583	124979	25743
16584	124986	25735
16585	124994	25728
16586	125001	25720
16587	125008	25713
16588	125015	25705
16589	125022	25697
16590	125030	25690
16591	125037	25682
16592	125044	25675
16593	125052	25667
16594	125059	25659
16595	125066	25652
16596	125073	25644
16597	125080	25636
16598	125087	25629
16599	125095	25621
16600	125102	25614
16601	125109	25606
16602	125116	25598
16603	125123	25591
16604	125130	25583
16605	125138	25576
16606	125145	25568
16607	125152	25561
16608	125159	25553
16609	125166	25545
16610	125173	25538
16611	125181	25530
16612	125188	25522
16613	125195	25515
16614	125203	25507
16615	125211	25500
16616	125218	25492
16617	125225	25485
16618	125233	25477
16619	125240	25470
16620	125247	25462
16621	125254	25454
16622	125262	25447
16623	125269	25439
16624	125276	25432
16625	125283	25424
16626	125290	25416
16627	125298	25409
16628	125306	25401
16629	125313	25394
16630	125321	25386
16631	125329	25379
16632	125336	25371
16633	125343	25364
16634	125350	25356
16635	125357	25348
16636	125364	25341
16637	125372	25333
16638	125379	25326
16639	125386	25318
16640	125393	25310
16641	125400	25303
16642	125407	25295
16643	125414	25287
16644	125421	25280
16645	125428	25272
16646	125435	25264
16647	125442	25257
16648	125449	25249
16649	125458	25242
16650	125467	25235
16651	125475	25227
16652	125483	25220
16653	125493	25213
16654	125500	25205
16655	125509	25198
16656	125517	25190
16657	125525	25183
16658	125534	25176
16659	125542	25168
16660	125551	25161
16661	125561	25154
16662	125569	25147
16663	125577	25139
16664	125586	25132
16665	125595	25125
16666	125604	25117
16667	125612	25110
16668	125620	25103
16669	125629	25095
16670	125636	25088
16671	125643	25080
16672	125649	25072
16673	125657	25065
16674	125664	25057
16675	125671	25049
16676	125678	25042
16677	125685	25034
16678	125692	25027
16679	125700	25019
