iter	F1	Logloss
2547	0.9863626229	0.06315407491
2548	0.9863520439	0.06312820162
2549	0.9863626229	0.0631130362
2550	0.9863520439	0.06309567433
2551	0.9863626229	0.06307779023
2552	0.9863943587	0.06305321993
2553	0.9864049368	0.06303925391
2554	0.9863837803	0.06302145215
2555	0.9863837803	0.0629994955
2556	0.9863837803	0.0629852447
2557	0.9864260925	0.06296625236
2558	0.9864155148	0.06294457421
2559	0.9864260925	0.06292244758
2560	0.9864684011	0.06290450162
2561	0.9864789777	0.06288283588
2562	0.9864684011	0.06286685895
2563	0.9864789777	0.06284400831
2564	0.9864895541	0.06282972249
2565	0.9865001302	0.06280544485
2566	0.9865001302	0.06278641619
2567	0.9865107062	0.06276926395
2568	0.9865001302	0.06275107026
2569	0.9865212819	0.06273315752
2570	0.9865424327	0.06271453737
2571	0.9865212819	0.06269160216
2572	0.9865212819	0.06267757288
2573	0.9865318574	0.06266695366
2574	0.9865318574	0.06264986084
2575	0.9865318574	0.0626363426
2576	0.9865318574	0.06261724584
2577	0.9865424327	0.06259879275
2578	0.9865530078	0.06257437084
2579	0.9865530078	0.06255642135
2580	0.9865741572	0.0625387487
2581	0.9865741572	0.06252445809
2582	0.9865741572	0.06250211121
2583	0.9865741572	0.06247910869
2584	0.9865741572	0.06245019396
2585	0.9865741572	0.06243507255
2586	0.9865635826	0.06241873818
2587	0.9865953058	0.06240538805
2588	0.9866058797	0.06239223994
2589	0.9866376003	0.06236295104
2590	0.9866376003	0.06230860339
2591	0.9866481734	0.06228701398
2592	0.9866376003	0.06226884567
2593	0.9867102565	0.06224366208
2594	0.9867314025	0.06222647831
2595	0.9867525476	0.06220871458
2596	0.9867631198	0.06219180046
2597	0.9867525476	0.06216758799
2598	0.9867631198	0.06215461769
2599	0.9867525476	0.06213551858
2600	0.9867525476	0.06211786559
2601	0.9868252146	0.06210047448
2602	0.9868357868	0.06208103416
2603	0.9868569306	0.06205382189
2604	0.9868463588	0.0620312554
2605	0.9868569306	0.06200606143
2606	0.9868569306	0.06199105118
2607	0.9868569306	0.06196883378
2608	0.9868569306	0.06195701334
2609	0.9868886447	0.06193206993
2610	0.9868780735	0.06190869861
2611	0.9868886447	0.06188628748
2612	0.9868886447	0.0618691592
2613	0.9868675022	0.06184957213
2614	0.9868886447	0.06182710792
2615	0.9869097863	0.06180069302
2616	0.986930927	0.06178953979
2617	0.9869203567	0.06177332542
2618	0.986941497	0.06175203383
2619	0.986941497	0.06173742414
2620	0.986930927	0.06172105463
2621	0.986941497	0.0617047855
2622	0.9869732058	0.06168037324
2623	0.9870049125	0.06165034317
2624	0.9870577527	0.0616295539
2625	0.9870577527	0.06160942566
2626	0.9870471851	0.06158602512
2627	0.9870577527	0.06157131662
2628	0.9870683201	0.06155647959
2629	0.9870894542	0.06152771878
2630	0.9871000209	0.06150748303
2631	0.9870894542	0.06149180256
2632	0.9871000209	0.06147648051
2633	0.9871105874	0.06145691683
2634	0.9871000209	0.06144329251
2635	0.9870894542	0.06142836233
2636	0.9870788873	0.06140622626
2637	0.9870788873	0.06138759503
2638	0.9870894542	0.06136455598
2639	0.9870788873	0.06134512952
2640	0.9870894542	0.06132235907
2641	0.9870577527	0.06129795068
2642	0.9870894542	0.06127702389
2643	0.9871000209	0.06126048755
2644	0.9871211537	0.0612382018
2645	0.9871317198	0.06121797309
2646	0.9871317198	0.06119227734
2647	0.9871317198	0.06116918896
2648	0.9871211537	0.06115645084
2649	0.9871211537	0.06114175182
2650	0.9871105874	0.06110992297
2651	0.9871105874	0.06108410583
2652	0.9871211537	0.06106469089
2653	0.9871317198	0.0610533476
2654	0.9871422856	0.06103639554
2655	0.9871422856	0.06102167385
2656	0.9871528512	0.06099955844
2657	0.9871422856	0.06098563494
2658	0.9871845467	0.06096563962
2659	0.9871739818	0.06094124913
2660	0.9871739818	0.06091853057
2661	0.9871845467	0.06089338047
2662	0.9872162403	0.06086945069
2663	0.9872162403	0.06085022949
2664	0.9872268044	0.06083235468
2665	0.9872268044	0.06080963317
2666	0.9872479318	0.06078918139
2667	0.9872584953	0.06076702513
2668	0.9872584953	0.06074819733
2669	0.9872584953	0.06073638433
2670	0.9872584953	0.06072014557
2671	0.9872584953	0.06070680919
2672	0.9872584953	0.06069396928
2673	0.9872584953	0.06066858786
2674	0.9872690585	0.06064924477
2675	0.9872690585	0.06063247786
2676	0.9872690585	0.06060887845
2677	0.9872690585	0.0605931809
2678	0.9872796214	0.06057629244
2679	0.9872796214	0.06056164494
2680	0.9872796214	0.06054564182
2681	0.9872796214	0.06052934755
2682	0.9873007467	0.060507007
2683	0.987311309	0.06048941483
2684	0.9873218711	0.06047002046
2685	0.987332433	0.06044877018
2686	0.987311309	0.06043452668
2687	0.9873007467	0.06041032377
2688	0.9873007467	0.06039231394
2689	0.9873007467	0.06037174873
2690	0.9873007467	0.06035237308
2691	0.9873218711	0.06032194595
2692	0.9873218711	0.06030614846
2693	0.987332433	0.06028124556
2694	0.9873429946	0.06025691209
2695	0.9873429946	0.06023499969
2696	0.987447357	0.06021035458
2697	0.987436796	0.06019714988
2698	0.9873535561	0.06017640613
2699	0.9873535561	0.06016367904
2700	0.987436796	0.06013186314
2701	0.9874156733	0.06010622328
2702	0.9874156733	0.06006701558
2703	0.9874156733	0.06005125011
2704	0.9874156733	0.06003958491
2705	0.9874262348	0.06001063968
2706	0.9874156733	0.05999572995
2707	0.9874051116	0.05998007779
2708	0.9874156733	0.0599639743
2709	0.9874156733	0.05995045125
2710	0.9874262348	0.05993279131
2711	0.987436796	0.0599205254
2712	0.987436796	0.05989106821
2713	0.987447357	0.05986539324
2714	0.987447357	0.05984746731
2715	0.9874579178	0.05982729426
2716	0.9874895988	0.05980980524
2717	0.9874790387	0.05979480768
2718	0.9874790387	0.05977928071
2719	0.9874684784	0.05976697638
2720	0.9874790387	0.0597485206
2721	0.9874790387	0.0597370492
2722	0.9874895988	0.05971273067
2723	0.9875212779	0.05969324207
2724	0.9875423962	0.05966275939
2725	0.9875423962	0.05964440249
2726	0.9875318371	0.05963258323
2727	0.9875212779	0.05961450172
2728	0.9875318371	0.05958827431
2729	0.9875423962	0.05955963592
2730	0.9875318371	0.05954410068
2731	0.9875318371	0.0595312685
2732	0.9875212779	0.05951946987
2733	0.9875212779	0.05949809682
2734	0.9875318371	0.05947962815
2735	0.987552955	0.05946213039
2736	0.987552955	0.05944170275
2737	0.9875635135	0.05942844082
2738	0.9875740719	0.0594065943
2739	0.9876362032	0.05938511985
2740	0.9876362032	0.05936621735
2741	0.9876573198	0.05934815556
2742	0.9876467616	0.05933220321
2743	0.9876467616	0.05932080925
2744	0.9876573198	0.05929968447
2745	0.9877206641	0.05927725999
2746	0.9877101073	0.05926286833
2747	0.9876995502	0.05924544941
2748	0.9876995502	0.05922880071
2749	0.9877101073	0.05921007852
2750	0.9876995502	0.05919153201
2751	0.9876995502	0.05917950144
2752	0.9876995502	0.05916247557
2753	0.9876995502	0.05914101418
2754	0.9876889929	0.05912735874
2755	0.9876995502	0.05910187471
2756	0.9877101073	0.05908559605
2757	0.9877101073	0.05906863283
2758	0.9877312207	0.05905634894
2759	0.9877417771	0.05903578124
2760	0.9877312207	0.05902098169
2761	0.9877312207	0.05900887833
2762	0.9877312207	0.05899619814
2763	0.9877523333	0.05897385817
2764	0.9877628893	0.0589544368
2765	0.9877628893	0.05894298728
2766	0.9877628893	0.05892452068
2767	0.9877628893	0.05891553601
2768	0.9877628893	0.05890136166
2769	0.9877945558	0.05887797743
2770	0.9877945558	0.0588627747
2771	0.9878051109	0.05883742199
2772	0.9878156658	0.05882528311
2773	0.9878367748	0.05880824367
2774	0.987857883	0.05878560244
2775	0.987857883	0.05877211904
2776	0.987857883	0.05875100602
2777	0.987847329	0.05873723844
2778	0.9878895436	0.05872298332
2779	0.9878895436	0.05870638485
2780	0.9878789903	0.05867262685
2781	0.9878895436	0.05865487381
2782	0.9878895436	0.05864045196
2783	0.9878895436	0.05862454071
2784	0.9879000967	0.05860661535
2785	0.9879000967	0.05858823136
2786	0.9878895436	0.05856695392
2787	0.9879000967	0.0585507627
2788	0.9879000967	0.05853474575
2789	0.9879000967	0.05851690933
2790	0.9879000967	0.05850276189
2791	0.9879000967	0.05848651712
2792	0.9879317547	0.05846173909
2793	0.9879423069	0.05844188193
2794	0.9879317547	0.05842822956
2795	0.9879317547	0.05841512125
2796	0.9879423069	0.05840399311
2797	0.9879739623	0.05838216237
2798	0.9879739623	0.05836162982
2799	0.9879634107	0.05834608741
2800	0.9879634107	0.05832393532
2801	0.9880255599	0.05829560811
2802	0.9880150078	0.05827423988
2803	0.9880255599	0.05825644973
2804	0.9880255599	0.0582312187
2805	0.9880783167	0.05820528503
2806	0.9880677657	0.05819550156
2807	0.9880994178	0.05817395374
2808	0.9880888674	0.05815637858
2809	0.9880994178	0.05812778629
2810	0.9880994178	0.05810304212
2811	0.9881099681	0.05808343017
2812	0.9881099681	0.05806428675
2813	0.9881099681	0.0580488452
2814	0.9881099681	0.05803273092
2815	0.9881205181	0.05801507681
2816	0.9881310679	0.0579973951
2817	0.9881310679	0.0579814227
2818	0.9881205181	0.0579701395
2819	0.9881205181	0.05795462248
2820	0.9880994178	0.05792749494
2821	0.9881310679	0.05790243354
2822	0.9881310679	0.0578872764
2823	0.9881310679	0.05786870768
2824	0.9881416175	0.05785416791
2825	0.9881310679	0.05783694786
2826	0.9881310679	0.05781369935
2827	0.9881521669	0.05779597229
2828	0.9881310679	0.05777833118
2829	0.9881310679	0.05776324368
2830	0.9881627161	0.05775163497
2831	0.988173265	0.0577359547
2832	0.9882354279	0.05772020169
2833	0.9882143294	0.05770104154
2834	0.9882354279	0.05767860741
2835	0.9882354279	0.05766287094
2836	0.9882354279	0.05763721936
2837	0.9882459769	0.05761643693
2838	0.9882776224	0.05760197529
2839	0.9882881705	0.0575897269
2840	0.9882987184	0.05757300232
2841	0.9883303606	0.05755450271
2842	0.9883303606	0.05753651172
2843	0.9883409076	0.05752015275
2844	0.9883620009	0.05750667049
2845	0.9883620009	0.05748800513
2846	0.9883620009	0.05746890633
2847	0.9883830933	0.05745450463
2848	0.9883725472	0.05744290894
2849	0.9883830933	0.05742150421
2850	0.9883936392	0.05740657716
2851	0.9883936392	0.05738104878
2852	0.9883936392	0.05736250537
2853	0.9883725472	0.05734458708
2854	0.9883620009	0.05732650782
2855	0.9883830933	0.05731001593
2856	0.9883830933	0.05729141755
2857	0.9884558161	0.05726820361
2858	0.9884558161	0.05724681127
2859	0.9884874531	0.05722801872
2860	0.9885085434	0.05721355795
2861	0.9885401771	0.05720106674
2862	0.9885296328	0.0571867768
2863	0.9885296328	0.05717454843
2864	0.9885401771	0.05715862819
2865	0.9885507213	0.05713791156
2866	0.9885401771	0.05711684009
2867	0.9885507213	0.05710533968
2868	0.9885612652	0.05708829336
2869	0.9885507213	0.05707143317
2870	0.9885507213	0.05704993638
2871	0.9885612652	0.05703966543
2872	0.9885718089	0.05702472424
2873	0.9885823523	0.05700528539
2874	0.9885718089	0.05698991797
2875	0.9885928956	0.05697108565
2876	0.9886139815	0.05695180965
2877	0.9886139815	0.05693334601
2878	0.9886350664	0.05691352539
2879	0.9886561505	0.05688641664
2880	0.9887394261	0.05685598423
2881	0.98877105	0.05682556875
2882	0.98877105	0.05681179019
2883	0.9887605089	0.05679277947
2884	0.9887499676	0.0567812581
2885	0.9887288844	0.05677062512
2886	0.9887288844	0.05675828886
2887	0.9887394261	0.0567445991
2888	0.9887394261	0.05672147067
2889	0.9887394261	0.05670491483
2890	0.9887605089	0.0566789976
2891	0.9887815909	0.05665872413
2892	0.9887815909	0.05664151331
2893	0.9887921315	0.05662437506
2894	0.9887815909	0.05660989572
2895	0.9887815909	0.05659123935
2896	0.9888132121	0.05657587409
2897	0.9888237521	0.05655807581
2898	0.9888342918	0.05654023793
2899	0.9888342918	0.05652891975
2900	0.9888026719	0.05649458015
2901	0.9888132121	0.05647293478
2902	0.9888448314	0.05645749167
2903	0.9888448314	0.05644480944
2904	0.9888764487	0.05643014011
2905	0.9888553707	0.05640767515
2906	0.9888659098	0.05639290653
2907	0.9888764487	0.05638102102
2908	0.9888764487	0.05636311895
2909	0.9888764487	0.05634826566
2910	0.9888869873	0.05632589873
2911	0.9888764487	0.05630972894
2912	0.9888553707	0.05629857087
2913	0.9888869873	0.05627363301
2914	0.9888764487	0.05626054679
2915	0.9888975258	0.05624560617
2916	0.9889396773	0.05622328669
2917	0.9889607518	0.05620529064
2918	0.9889607518	0.05617850857
2919	0.9889923618	0.05616639951
2920	0.9890134341	0.05615037927
2921	0.9890028981	0.0561368535
2922	0.9890345055	0.0561069839
2923	0.9890239699	0.05608731721
2924	0.9890028981	0.05606651806
2925	0.9890345055	0.05604931729
2926	0.9890450409	0.05603184265
2927	0.9890450409	0.05601485789
2928	0.9890450409	0.05599681965
2929	0.9890345055	0.05596226571
2930	0.9890450409	0.05594788106
2931	0.9889828416	0.05593158587
2932	0.9889828416	0.05591568762
2933	0.9890450409	0.05589952043
2934	0.9890450409	0.05588655262
2935	0.9890450409	0.05587316634
2936	0.9890661109	0.05585192055
2937	0.9889933765	0.05582363599
2938	0.98902498	0.05579829568
2939	0.9890565814	0.05577660812
2940	0.9890671148	0.05576160411
2941	0.9890671148	0.05573819301
2942	0.9890671148	0.05572787653
2943	0.9891092461	0.05571739978
2944	0.9891197783	0.05570385035
2945	0.9891197783	0.0556908305
2946	0.9890987136	0.05567958166
2947	0.9891092461	0.05566603825
2948	0.9891197783	0.05565419973
2949	0.9890987136	0.05563423842
2950	0.9890881808	0.05561811975
2951	0.9890987136	0.05560165087
2952	0.9891092461	0.05558476358
2953	0.9891303104	0.05557233737
2954	0.9891197783	0.05554967301
2955	0.9891197783	0.05553439231
2956	0.9891303104	0.05552135021
2957	0.9891925129	0.05549948219
2958	0.989203045	0.05548644723
2959	0.9892135768	0.05545934538
2960	0.9892135768	0.05544407017
2961	0.9892451711	0.05542027296
2962	0.9892451711	0.05541138737
2963	0.9892346399	0.05539773586
2964	0.9892241085	0.05537600593
2965	0.9892346399	0.05535105818
2966	0.9892346399	0.05534037459
2967	0.9892346399	0.05533059871
2968	0.9892346399	0.05531527793
2969	0.9892241085	0.05529924848
2970	0.9892241085	0.05528998513
2971	0.9892241085	0.05527690037
2972	0.9892135768	0.05526348058
2973	0.9892346399	0.05524660846
2974	0.9892557021	0.05523173965
2975	0.9892767634	0.05520818488
2976	0.9892872937	0.05519022849
2977	0.9893083536	0.05517422795
2978	0.9892872937	0.05515347696
2979	0.9892978238	0.05513318261
2980	0.9892872937	0.05512167638
2981	0.9892872937	0.05510936304
2982	0.9892872937	0.05509609783
2983	0.9892872937	0.05507172122
2984	0.9892872937	0.05505908017
2985	0.9892978238	0.05504269178
2986	0.9892978238	0.05502693275
2987	0.9893083536	0.05500589575
2988	0.9892978238	0.05499123382
2989	0.9893600391	0.05496370702
2990	0.9893600391	0.05495130854
2991	0.9893600391	0.05493787271
2992	0.9893600391	0.05491607196
2993	0.9893600391	0.0549053027
2994	0.9893916288	0.05488355508
2995	0.9894232165	0.05486133975
2996	0.9894232165	0.05484592511
2997	0.9894232165	0.05482992635
2998	0.9894232165	0.05481745118
2999	0.9894232165	0.05480675365
3000	0.9894337453	0.05479444581
3001	0.9894337453	0.05478368237
3002	0.9894442739	0.05476836517
3003	0.9894548022	0.05475075233
3004	0.9894653304	0.05473342126
3005	0.9894548022	0.05471911867
3006	0.9894758583	0.05470404109
3007	0.9894758583	0.05468196868
3008	0.989486386	0.0546685575
3009	0.989486386	0.05465267116
3010	0.989486386	0.05463922653
3011	0.989486386	0.05461867432
3012	0.9894969135	0.05459333799
3013	0.9894969135	0.05456865052
3014	0.9894969135	0.05455036398
3015	0.989486386	0.05452883711
3016	0.9894758583	0.05451267667
3017	0.9895074407	0.05449323146
3018	0.9895179678	0.05448110041
3019	0.9895179678	0.05446987758
3020	0.9895179678	0.05445073339
3021	0.9895284946	0.05443585228
3022	0.9895495476	0.05442354332
3023	0.9895284946	0.05440667883
3024	0.9895179678	0.05439231828
3025	0.9895390212	0.05437352324
3026	0.9895390212	0.05435386459
3027	0.9895390212	0.05434254934
3028	0.9895495476	0.0543266902
3029	0.9895600737	0.05431130112
3030	0.9895811254	0.05429224059
3031	0.9895811254	0.0542802509
3032	0.9896021762	0.05426366003
3033	0.9896127013	0.05425184494
3034	0.9896127013	0.05423858608
3035	0.9896021762	0.05422019865
3036	0.9896127013	0.05419849081
3037	0.9896127013	0.05418416722
3038	0.9896127013	0.05416947993
3039	0.9896232261	0.05414772652
3040	0.9896442752	0.0541286771
3041	0.9896442752	0.05411962978
3042	0.9896653233	0.05410150479
3043	0.9896547994	0.05408808565
3044	0.9896547994	0.05407776607
3045	0.9896442752	0.05406458725
3046	0.9896547994	0.05404892363
3047	0.9896547994	0.05403724693
3048	0.9896442752	0.05402268289
3049	0.9896442752	0.05401000775
3050	0.9896442752	0.05398983716
3051	0.9896442752	0.05396759175
3052	0.9896442752	0.05395882338
3053	0.9896442752	0.05393280784
3054	0.9896442752	0.05391314027
3055	0.9896653233	0.05390221035
3056	0.9896653233	0.05388637365
3057	0.9896968939	0.05385247109
3058	0.9896968939	0.05383943793
3059	0.9896968939	0.05382234488
3060	0.9896863706	0.0538058319
3061	0.9896758471	0.05379007246
3062	0.9896758471	0.05377266152
3063	0.9896863706	0.05375864238
3064	0.9896758471	0.05374378804
3065	0.9896863706	0.0537337604
3066	0.9896968939	0.05372326629
3067	0.9896968939	0.05370967854
3068	0.989707417	0.05369471632
3069	0.9897179399	0.05367534502
3070	0.9897179399	0.05366440154
3071	0.9897179399	0.05365093902
3072	0.9897179399	0.05363768319
3073	0.9896863706	0.05361188152
3074	0.9896968939	0.05359844002
3075	0.9896863706	0.0535826927
3076	0.9897179399	0.05357366886
3077	0.9897179399	0.05355660709
3078	0.9897179399	0.05354020151
3079	0.9897284626	0.05352726613
3080	0.989738985	0.05351230764
3081	0.9897284626	0.05349672435
3082	0.9897495072	0.05348042872
3083	0.989738985	0.05345880562
3084	0.9897600292	0.05344104267
3085	0.9897810725	0.0534251153
3086	0.9897600292	0.05340197446
3087	0.9897600292	0.05338589637
3088	0.9897600292	0.05336934847
3089	0.9897600292	0.05335586839
3090	0.9897915939	0.05334224894
3091	0.989802115	0.05333139213
3092	0.9898231566	0.05331490595
3093	0.9898231566	0.05330243161
3094	0.9898336771	0.05328916403
3095	0.9898441973	0.05326046166
3096	0.9898441973	0.05324751142
3097	0.9898547173	0.05323593457
3098	0.9898652371	0.05322094983
3099	0.9898757567	0.05320102846
3100	0.9898862761	0.05318747291
3101	0.9899073142	0.05317856489
3102	0.9898967953	0.0531619755
3103	0.9899178329	0.05314881795
3104	0.9899283514	0.05313536545
3105	0.9899283514	0.05312430936
3106	0.9899178329	0.05311230749
3107	0.9899283514	0.05310063938
3108	0.9898967953	0.05308320197
3109	0.9899073142	0.05306960696
3110	0.9899178329	0.05305832371
3111	0.9899283514	0.05304289421
3112	0.9899388697	0.05303372696
3113	0.9899493877	0.05301043364
3114	0.9899599056	0.05300067945
3115	0.9899599056	0.05298835434
3116	0.9899599056	0.05297317266
3117	0.9899599056	0.05296574715
3118	0.9899914577	0.05295181145
3119	0.9899914577	0.05293650295
3120	0.9899809406	0.05292418296
3121	0.9899599056	0.05290536691
3122	0.9899704232	0.05288621913
3123	0.9899704232	0.05287607306
3124	0.9899599056	0.05286423474
3125	0.9899809406	0.05285175192
3126	0.9899704232	0.05283812585
3127	0.9899599056	0.05282502073
3128	0.9899704232	0.05281184295
3129	0.9899914577	0.05278539553
3130	0.9899809406	0.05277251792
3131	0.9899914577	0.05275145932
3132	0.9900019747	0.05273603297
3133	0.990023008	0.05271787388
3134	0.9900124914	0.05270959711
3135	0.9900019747	0.05269887847
3136	0.9900124914	0.05268510891
3137	0.9900440404	0.05266539533
3138	0.9900545562	0.05264962233
3139	0.9900650719	0.05263498219
3140	0.9900861025	0.05262054671
3141	0.9900861025	0.05260310313
3142	0.9900755873	0.05258742336
3143	0.9900861025	0.05257732388
3144	0.9900966175	0.05256138269
3145	0.9900966175	0.05254901907
3146	0.9900966175	0.05252812482
3147	0.9900966175	0.05250914177
3148	0.9900861025	0.05249578445
3149	0.9900966175	0.0524676875
3150	0.9901071323	0.0524574619
3151	0.9901071323	0.05244414872
3152	0.9901176468	0.05243006767
3153	0.9901176468	0.05242048988
3154	0.9901176468	0.05239749104
3155	0.9901281611	0.05237966217
3156	0.9901176468	0.05236554362
3157	0.9901491891	0.05235176875
3158	0.9901491891	0.05233412983
3159	0.9901491891	0.05232338301
3160	0.9901597028	0.05230498054
3161	0.9901386753	0.05229000753
3162	0.9901597028	0.05227610355
3163	0.9901491891	0.05226313304
3164	0.9901597028	0.05224851632
3165	0.9901702163	0.0522335719
3166	0.9901491891	0.0522165833
3167	0.9901491891	0.05219785636
3168	0.9901491891	0.05218680721
3169	0.9901912425	0.05216873533
3170	0.9901702163	0.0521503702
3171	0.9901807295	0.05213876858
3172	0.9901912425	0.05212627399
3173	0.9901912425	0.05210685213
3174	0.9901912425	0.05208992332
3175	0.9901807295	0.05206549281
3176	0.9901807295	0.05205948785
3177	0.9902017553	0.05204384381
3178	0.9902122679	0.05202929951
3179	0.9902332924	0.05201792489
3180	0.9902332924	0.05200344313
3181	0.9902332924	0.05199354912
3182	0.9902438043	0.05197870419
3183	0.9902438043	0.05194880057
3184	0.9902438043	0.05193201855
3185	0.9902438043	0.05191849148
3186	0.9902332924	0.05190486035
3187	0.9902332924	0.05189446334
3188	0.9902332924	0.05188442043
3189	0.9902438043	0.05187343922
3190	0.990254316	0.05185805442
3191	0.9902648275	0.05184091806
3192	0.9902438043	0.0518219739
3193	0.9902753388	0.05180783416
3194	0.9902858498	0.05179133268
3195	0.9903173817	0.05176674902
3196	0.9903173817	0.05175019677
3197	0.9903173817	0.05174206205
3198	0.9903278919	0.05172740498
3199	0.9903173817	0.05171077526
3200	0.9903278919	0.05169957516
3201	0.9903278919	0.05168501651
3202	0.9903384018	0.05167508172
3203	0.9903278919	0.05166308181
3204	0.9903278919	0.05164892509
3205	0.9903384018	0.05161968802
3206	0.9903384018	0.05159411688
3207	0.9903384018	0.05158364445
3208	0.9903384018	0.05157181157
3209	0.9903489115	0.05155133294
3210	0.9904216691	0.05153495481
3211	0.990442688	0.05152269787
3212	0.9904321787	0.05151034973
3213	0.9904321787	0.05149115815
3214	0.990442688	0.05146979802
3215	0.990442688	0.05145488362
3216	0.9904637059	0.05143801221
3217	0.9904742146	0.05141027742
3218	0.9904742146	0.05139000805
3219	0.9904742146	0.05137310561
3220	0.9904637059	0.05136113149
3221	0.9904742146	0.05134120693
3222	0.9904952313	0.05132742058
3223	0.9904952313	0.05131593566
3224	0.990484723	0.05129012334
3225	0.990484723	0.05127263365
3226	0.990484723	0.05126003176
3227	0.990484723	0.05124471593
3228	0.990484723	0.05122873162
3229	0.9904637059	0.05120892547
3230	0.9904742146	0.05119089714
3231	0.9904952313	0.05116931869
3232	0.9904952313	0.05115791957
3233	0.9905057393	0.05112326351
3234	0.9905057393	0.05110663913
3235	0.9905267546	0.05108819789
3236	0.9905267546	0.05106887602
3237	0.9905267546	0.05105382793
3238	0.9905267546	0.05104521822
3239	0.9905057393	0.05103016468
3240	0.9905057393	0.0510190825
3241	0.9904952313	0.05100665067
3242	0.9905057393	0.05098980816
3243	0.9904952313	0.05097719431
3244	0.9905057393	0.0509594664
3245	0.990516247	0.05094387386
3246	0.990516247	0.05093385926
3247	0.9905267546	0.05091888601
3248	0.990516247	0.05090270693
3249	0.9905372619	0.05087799521
3250	0.9905372619	0.05085993785
3251	0.9905372619	0.0508523173
3252	0.9905372619	0.05083571535
3253	0.9905687827	0.05082153348
3254	0.9905477691	0.05081025983
3255	0.9905372619	0.05079957832
3256	0.9905477691	0.05078535361
3257	0.9905477691	0.05077630632
3258	0.9905477691	0.0507622216
3259	0.9905477691	0.05074415309
3260	0.990558276	0.05072419279
3261	0.9905792891	0.05071014056
3262	0.9905897954	0.05069631871
3263	0.9905897954	0.05068304788
3264	0.9905897954	0.05066723936
3265	0.9906003014	0.05064973378
3266	0.9906003014	0.05063345
3267	0.9906003014	0.05062350814
3268	0.9905897954	0.05060946187
3269	0.9906318182	0.0505944036
3270	0.9906213128	0.05058315941
3271	0.9906213128	0.05056678821
3272	0.9906213128	0.0505454273
3273	0.9906423234	0.05053298932
3274	0.9906318182	0.05051725113
3275	0.9906213128	0.05050751134
3276	0.9906318182	0.05049858926
3277	0.9906423234	0.05048483139
3278	0.9906738375	0.05046732502
3279	0.9906738375	0.05045153716
3280	0.9906843418	0.05043680508
3281	0.9906843418	0.05041973439
3282	0.9906843418	0.0504057226
3283	0.9906738375	0.05039440774
3284	0.990663333	0.05037752929
3285	0.9906738375	0.05036289317
3286	0.9907158533	0.05034026959
3287	0.9907158533	0.05032140272
3288	0.9907263567	0.05031360643
3289	0.9907053497	0.05029867876
3290	0.9906948459	0.050290578
3291	0.9907053497	0.05027948595
3292	0.9907368599	0.05026607156
3293	0.9907368599	0.05025141285
3294	0.9907368599	0.0502330585
3295	0.9907368599	0.05022083311
3296	0.9907473629	0.0502034122
3297	0.9907473629	0.05018720329
3298	0.9907578657	0.05016349569
3299	0.9907473629	0.05014958517
3300	0.9907473629	0.05013624411
3301	0.9907368599	0.05011453762
3302	0.9907473629	0.05010211514
3303	0.9907578657	0.05008628875
3304	0.9907473629	0.05007799427
3305	0.9907683682	0.05006253368
3306	0.9907788705	0.05004703085
3307	0.9907788705	0.05003159788
3308	0.9907788705	0.05002143164
3309	0.9907788705	0.05001096642
3310	0.9907788705	0.04999404694
3311	0.9907788705	0.04998494977
3312	0.9907998745	0.04996899876
3313	0.9908208776	0.04995650885
3314	0.9908313788	0.04993997256
3315	0.9908313788	0.049928208
3316	0.9908208776	0.04991064836
3317	0.9908103761	0.04989889575
3318	0.9908103761	0.04988732732
3319	0.9908208776	0.04987671746
3320	0.9908208776	0.04985926079
3321	0.9908208776	0.04984824762
3322	0.9908418798	0.04983085125
3323	0.9908523806	0.04981801545
3324	0.9908418798	0.04980136324
3325	0.9908628811	0.04978516767
3326	0.9908733815	0.04977114376
3327	0.9908838816	0.04975246539
3328	0.9908838816	0.0497402054
3329	0.9908838816	0.04972229693
3330	0.9908943815	0.04970398388
3331	0.9909048812	0.0496931255
3332	0.9909048812	0.04968297567
3333	0.9909048812	0.04967367114
3334	0.9909153807	0.04966065508
3335	0.9909153807	0.04964579695
3336	0.9909153807	0.04963035278
3337	0.99092588	0.04961358771
3338	0.9909153807	0.04959891495
3339	0.990936379	0.04958215967
3340	0.9908741195	0.04957188201
3341	0.9909573764	0.04955471714
3342	0.9909573764	0.04953487091
3343	0.9909678748	0.0495204514
3344	0.9909888709	0.04950357219
3345	0.990978373	0.0494863927
3346	0.9909888709	0.04947356254
3347	0.9909888709	0.04946354023
3348	0.9909888709	0.04945079676
3349	0.990978373	0.04943686965
3350	0.9909056146	0.04941401616
3351	0.9909161125	0.04940590999
3352	0.9909056146	0.04938831594
3353	0.9909266103	0.04937712272
3354	0.9908951165	0.04936450137
3355	0.9909161125	0.04935636926
3356	0.9909266103	0.04934828782
3357	0.9909056146	0.04933819752
3358	0.9909056146	0.04933004934
3359	0.9908951165	0.04931491911
3360	0.9909161125	0.04930339192
3361	0.9909161125	0.04927670466
3362	0.9909266103	0.04926713591
3363	0.9909161125	0.04924535267
3364	0.9909266103	0.04923359864
3365	0.9909371077	0.04922536995
3366	0.9909161125	0.04920818313
3367	0.9909266103	0.04919320651
3368	0.9909371077	0.04918174747
3369	0.990947605	0.04916233347
3370	0.990947605	0.04915025612
3371	0.9909581021	0.0491400732
3372	0.9909895919	0.04913037009
